행정구역,나이,2015년,2016년,2017년,2018년,2019년,2020년,위도,경도
경기도 안성시 (4155000000),00~07,"14,452","13,942","13,212","12,451","11,495","10,607",37.00524007,127.2665411
경기도 안성시 (4155000001),08~13,"10,927","10,738","10,723","10,635","10,759","10,866",37.00524007,127.2665411
경기도 안성시 (4155000002),14~16,"6,485","6,308","5,842","5,333","5,048","4,966",37.00524007,127.2665411
경기도 안성시 (4155000003),17~19,"7,326","7,270","7,001","6,993","6,641","6,342",37.00524007,127.2665411
경기도 안성시 (4155000004),20~24,"10,984","11,322","11,290","11,283","11,100","11,361",37.00524007,127.2665411
