행정구역,나이,2015년,2016년,2017년,2018년,2019년,2020년,위도,경도
경기도 광주시 (4161000000),00~07,"26,818","27,158","28,063","29,773","28,919","27,732",37.38894781,127.2669342
경기도 광주시 (4161000001),08~13,"17,967","18,258","18,657","19,410","20,496","21,341",37.38894781,127.2669342
경기도 광주시 (4161000002),14~16,"10,232","10,033","9,527","9,481","9,247","9,514",37.38894781,127.2669342
경기도 광주시 (4161000003),17~19,"11,268","11,102","11,923","12,086","11,674","10,774",37.38894781,127.2669342
경기도 광주시 (4161000004),20~24,"18,591","19,311","20,051","20,880","20,995","21,367",37.38894781,127.2669342
