행정구역,나이,2015년,2016년,2017년,2018년,2019년,2020년,위도,경도
경기도 과천시 (4129000000),00~07,"4,382","4,009","3,403","3,395","3,421","3,825",37.42575483,126.9894314
경기도 과천시 (4129000001),08~13,4317,4032,3537,3381,3350,3544,37.42575483,126.9894314
경기도 과천시 (4129000002),14~16,2848,2589,2179,2055,1871,1830,37.42575483,126.9894314
경기도 과천시 (4129000003),17~19,"3,213",2917,2518,2359,2229,2118,37.42575483,126.9894314
경기도 과천시 (4129000004),20~24,"5,195","4,886",4227,4195,4105,4277,37.42575483,126.9894314
