행정구역,나이,2015년,2016년,2017년,2018년,2019년,2020년,위도,경도
서울특별시 마포구 (1144000000),00~07,"25,802","24,776","23,577","22,276","21,218","19,903",37.56084945,126.9068122
서울특별시 마포구 (1144000000),08~13,"18,502","17,975","17,509","16,920","16,749","16,616",37.56084945,126.9068122
서울특별시 마포구 (1144000000),14~16,"10,952","10,224","9,291","8,832","8,507","8,168",37.56084945,126.9068122
서울특별시 마포구 (1144000000),17~19,"12,247","11,444","11,110","10,831","10,253","9,465",37.56084945,126.9068122
서울특별시 마포구 (1144000000),20~24,"26,897","26,678","26,136","25,621","25,765","26,085",37.56084945,126.9068122
